salary_id,employee_id,basic_salary,bonus,deductions,net_salary,Pay_Date
SAL000358,EMP00150,25083.47,17014.53,1961.28,40136.72,2025-11-20
SAL000359,EMP00691,123903.75,7159.62,1949.97,129113.4,2025-11-21
SAL000360,EMP01212,53436.84,2897.22,11850.06,44484,2024-12-22
SAL000361,EMP00602,109680.64,1536.77,10306.44,100910.97,2026-03-06
SAL000362,EMP00065,136250.88,10702.03,5401.64,141551.27,2025-03-02
SAL000363,EMP00365,26487.08,19123.5,9464.21,36146.37,2026-05-24
SAL000364,EMP01079,61629.18,19682.91,6556.7,74755.39,2025-03-02
SAL000365,EMP00505,81684.02,18370.97,3558.26,96496.73,2026-05-22
SAL000366,EMP01166,20273.42,13866.93,13416.9,20723.45,2026-02-09
SAL000367,EMP00948,76743.55,11522.95,10280.84,77985.66,2025-03-24
SAL000368,EMP00234,50435.71,1752.84,12639.75,39548.8,2024-12-05
SAL000369,EMP01186,43001,15378.89,5649.27,52730.62,2025-08-16
SAL000370,EMP00239,81151.96,2738.14,2576.83,81313.27,2025-05-10
SAL000371,EMP00380,69094.75,17881.19,14160.1,72815.84,2025-10-30
SAL000372,EMP00951,53037.24,4832.89,2481.24,55388.89,2025-08-07
SAL000373,EMP01160,92542.59,5669.07,1960.01,96251.65,2024-09-04
SAL000374,EMP00808,97644.08,7280.94,11296.46,93628.56,2025-03-11
SAL000375,EMP00525,40566.17,14352.99,8182,46737.16,2025-09-12
SAL000376,EMP00185,104193,13661.57,10362.33,107492.24,2025-12-30
SAL000377,EMP00127,106923.35,19851.65,11282.9,115492.1,2025-02-10
SAL000378,EMP00291,138938.2,15052.29,3823.47,150167.02,2025-09-17
SAL000379,EMP00489,131831.8,18521.03,5876.67,144476.16,2025-01-03
SAL000380,EMP00622,20097.46,15592.27,1390.49,34299.24,2026-02-09
SAL000381,EMP00618,74934.68,9301.81,5666.95,78569.54,2025-11-15
SAL000382,EMP00633,30331.4,12189.81,4957.89,37563.32,2025-03-22
SAL000383,EMP00121,77620.39,6420.34,7949.26,76091.47,2024-11-18
SAL000384,EMP00984,147905.54,2599.94,10100.65,140404.83,2026-08-02
SAL000385,EMP00926,85620.88,15932.8,11932.28,89621.4,2024-12-18
SAL000386,EMP00734,123032.67,15640.79,10802.25,127871.21,2025-09-30
SAL000387,EMP00104,48583.55,16796.25,3864.86,61514.94,2024-12-03
SAL000388,EMP00940,129934.81,11683.69,14340.33,127278.17,2025-03-02
SAL000389,EMP00902,66257.49,7533.14,4957.06,68833.57,2024-12-25
SAL000390,EMP00296,44840.65,4172.22,1998.15,47014.72,2026-05-10
SAL000391,EMP00467,58103.86,17354.82,3156.76,72301.92,2025-08-23
SAL000392,EMP00652,138693.42,17949.2,6972.78,149669.84,2024-10-29
SAL000393,EMP00112,121475.21,11204.04,12767.41,119911.84,2024-09-09
SAL000394,EMP00094,126406.86,17256,6666.67,136996.19,2025-10-24
SAL000395,EMP00398,108629,3662.53,9139.06,103152.47,2025-02-05
SAL000396,EMP00403,148231.85,18895.2,2984.79,164142.26,2026-02-28
SAL000397,EMP00022,44054.96,6452.35,1952.75,48554.56,2025-10-31
SAL000398,EMP00787,87623.57,4481.99,10097.97,82007.59,2025-12-12
SAL000399,EMP00333,44240.33,18194.48,12037.86,50396.95,2024-12-19
SAL000400,EMP01217,40047.34,15984.2,1966.78,54064.76,2025-01-18
SAL000401,EMP00683,33475.65,13563.09,7153.28,39885.46,2026-03-11
SAL000402,EMP00712,134201.05,19482.72,14851.68,138832.09,2026-08-03
SAL000403,EMP00726,35573.76,1084.15,3714.18,32943.73,2025-07-25
SAL000404,EMP00441,86607.13,9650.62,1295.65,94962.1,2025-07-18
SAL000405,EMP00781,116483.49,3053.14,6347.82,113188.81,2025-08-04
SAL000406,EMP00469,94170.58,17416.7,13285.99,98301.29,2024-10-31
SAL000407,EMP00091,127950.56,11461.51,13090.71,126321.36,2024-12-18
SAL000408,EMP00820,127472.85,4613,5049.51,127036.34,2024-10-19
SAL000409,EMP00872,77086.73,1737.26,9905.32,68918.67,2024-10-23
SAL000410,EMP00472,63620.03,1834.79,3215.52,62239.3,2025-04-25
SAL000411,EMP00502,34803.88,1364.72,11673.95,24494.65,2024-12-12
SAL000412,EMP00883,80455.74,4108.69,10133.05,74431.38,2026-07-12
SAL000413,EMP00577,103209.74,16373.01,13683.21,105899.54,2026-03-09
SAL000414,EMP00854,138512.85,18175.02,13142.64,143545.23,2026-07-18
SAL000415,EMP00172,54709.77,9125.07,1230.44,62604.4,2024-08-30
SAL000416,EMP00440,95291.62,11638.08,5618.19,101311.51,2026-03-30
SAL000417,EMP01187,148410.06,11547.06,1765.01,158192.11,2026-02-21
SAL000418,EMP01086,100992.61,12357.18,5283.62,108066.17,2026-01-19
SAL000419,EMP00136,56643.75,10040.38,12222.3,54461.83,2024-09-19
SAL000420,EMP01050,22156.53,17549.44,10750.38,28955.59,2026-07-20
SAL000421,EMP01090,106367.67,12916.25,1445.26,117838.66,2026-08-03
SAL000422,EMP00310,61400.44,2921.89,3171.65,61150.68,2025-11-18
SAL000423,EMP00023,90850.27,3936.67,2639.53,92147.41,2026-01-12
SAL000424,EMP00290,45304.66,17728.84,4585.93,58447.57,2025-01-05
SAL000425,EMP00340,104031.92,1341.98,12352.94,93020.96,2026-04-19
SAL000426,EMP00632,83637.6,19570.51,7894.75,95313.36,2024-10-16
SAL000427,EMP01059,61395.89,4329.71,7633.27,58092.33,2025-11-02
SAL000428,EMP00033,64696.29,18321.51,5803.49,77214.31,2026-05-22
SAL000429,EMP00584,135746.85,5578.34,2745.7,138579.49,2025-03-29
SAL000430,EMP00826,93568.95,13073.89,4464.94,102177.9,2025-07-11
SAL000431,EMP00421,62259.37,16691.36,10741.88,68208.85,2025-12-09
SAL000432,EMP00230,112621.32,7821.5,13774.02,106668.8,2024-08-22
SAL000433,EMP00702,62650.7,19919.37,4530.75,78039.32,2025-01-01
SAL000434,EMP00544,92981.52,1718.96,4768.29,89932.19,2026-03-12
SAL000435,EMP00500,93886.18,17374.19,2297.8,108962.57,2026-07-10
SAL000436,EMP00442,120711.11,9339.06,8267.41,121782.76,2024-11-18
SAL000437,EMP01215,84988.21,6257.2,7385.72,83859.69,2024-12-04
SAL000438,EMP00725,71749.45,10965.99,11492.77,71222.67,2024-09-12
SAL000439,EMP00137,56224.13,15145.73,7735.6,63634.26,2026-02-13
SAL000440,EMP01081,52581.51,4579.27,10783.79,46376.99,2026-07-29
SAL000441,EMP00440,65191.48,19454.78,12517.45,72128.81,2024-09-05
SAL000442,EMP00994,114027.34,4352.53,2370.6,116009.27,2026-02-25
SAL000443,EMP00624,28286.19,5320.93,5877.04,27730.08,2025-09-24
SAL000444,EMP00203,43874.81,9201.85,8032.97,45043.69,2025-01-26
SAL000445,EMP00865,79555.91,14064.16,11180.91,82439.16,2025-12-23
SAL000446,EMP00463,149937.82,14888.67,14145.98,150680.51,2025-08-02
SAL000447,EMP00739,108376.92,1775.24,12498.65,97653.51,2025-01-14
SAL000448,EMP01084,62101.28,19320.38,13832.98,67588.68,2025-01-25
SAL000449,EMP00603,52801.31,9008,5031.28,56778.03,2025-02-19
SAL000450,EMP01100,119260.28,6199.63,5277.58,120182.33,2024-10-26
SAL000451,EMP00174,78454.1,7719.95,9110.14,77063.91,2025-05-15
SAL000452,EMP00541,37043.65,3602.98,9184,31462.63,2025-12-26
SAL000453,EMP00086,35709.82,10399.36,2600.89,43508.29,2024-10-12
SAL000454,EMP01187,38791.84,13144.55,12800.13,39136.26,2025-08-07
SAL000455,EMP00034,97910.36,7740.93,5068.91,100582.38,2026-06-25
SAL000456,EMP00145,127932.56,14007.23,14269.88,127669.91,2025-06-28
SAL000457,EMP00724,72764.98,1595.24,6483.18,67877.04,2024-10-26
SAL000458,EMP01227,142317.77,3914.1,3609.76,142622.11,2026-03-08
SAL000459,EMP00256,46457.52,14818.45,13390.66,47885.31,2026-04-24
SAL000460,EMP00597,56298.5,1707.98,12477.58,45528.9,2024-10-29
SAL000461,EMP00635,26536.78,13980.89,8764.36,31753.31,2026-03-30
SAL000462,EMP00221,49913.81,13931.99,13496.51,50349.29,2026-05-15
SAL000463,EMP01185,45894.35,2676.38,3956.81,44613.92,2026-01-18
SAL000464,EMP00516,73810.07,7965.97,6648.85,75127.19,2026-07-02
SAL000465,EMP00421,51927.22,15701.64,9226.19,58402.67,2026-02-10
SAL000466,EMP00067,34906.11,3948.38,3543.81,35310.68,2026-01-08
SAL000467,EMP00143,69275.92,2164.7,13974.69,57465.93,2024-11-22
SAL000468,EMP00995,48109.47,2898.21,6123.9,44883.78,2026-06-02
SAL000469,EMP00294,131110.81,11835.15,14784.15,128161.81,2026-04-26
SAL000470,EMP00708,73480.38,8674.23,3918.57,78236.04,2025-04-27
SAL000471,EMP00405,80288.6,12116.85,14342.98,78062.47,2025-09-05
SAL000472,EMP01163,114924.85,16570.44,13751.97,117743.32,2026-01-16
SAL000473,EMP00289,41736.63,15133.59,14243.14,42627.08,2025-01-04
SAL000474,EMP01101,81602.39,15412.16,8316.91,88697.64,2025-04-07
SAL000475,EMP00950,104674.74,5321.96,1410.48,108586.22,2025-01-13
SAL000476,EMP00961,94756.71,5045.77,3149.61,96652.87,2026-05-10
SAL000477,EMP00058,46658.64,6267.12,12324.4,40601.36,2025-03-24
SAL000478,EMP01074,22980.89,17168.58,9639.48,30509.99,2024-10-27
SAL000479,EMP00088,144650.9,1088.4,12548.07,133191.23,2026-05-25
SAL000480,EMP01118,30899.68,3610.02,9214.32,25295.38,2026-02-03
SAL000481,EMP00821,88189.05,4170.4,9766.03,82593.42,2025-01-06
SAL000482,EMP00270,30366.61,11592.24,11788.24,30170.61,2024-08-14
SAL000483,EMP00620,130316.87,13019.59,2961.53,140374.93,2025-06-19
SAL000484,EMP00946,90573.41,2698.96,12858.88,80413.49,2026-05-14
SAL000485,EMP00533,147577.06,12532.87,11612.32,148497.61,2024-12-15
SAL000486,EMP00344,85425.48,10091.2,12932.21,82584.47,2025-07-22
SAL000487,EMP01213,82979.99,1334.15,11004.69,73309.45,2024-08-15
SAL000488,EMP00228,124974.26,7972.73,14381.28,118565.71,2025-04-29
SAL000489,EMP00215,145612.03,5881.82,2830.61,148663.24,2025-09-18
SAL000490,EMP00211,91488.06,14777.08,7070.39,99194.75,2026-02-18
SAL000491,EMP00392,116693.82,5706.36,3094.16,119306.02,2025-01-01
SAL000492,EMP00945,107056.34,9408.84,4684.79,111780.39,2025-04-02
SAL000493,EMP00415,97847.35,7428.23,10752.51,94523.07,2025-05-12
SAL000494,EMP00056,85583.77,15036.12,14606.84,86013.05,2024-08-26
SAL000495,EMP00263,114769.65,14498.12,1649.86,127617.91,2026-02-21
SAL000496,EMP00856,130414.2,19049.27,6131.9,143331.57,2026-02-15
SAL000497,EMP01206,94831.3,12976.49,8835.25,98972.54,2024-11-07
SAL000498,EMP00738,92117.5,15126.7,1664.87,105579.33,2025-06-09
SAL000499,EMP00995,100362.61,6925.35,11245.26,96042.7,2026-05-21
SAL000500,EMP00895,67915.96,2175.01,4442.93,65648.04,2026-04-21
SAL000501,EMP01045,52228.98,4435.68,8726.77,47937.89,2025-12-26
SAL000502,EMP00858,101343.58,17100.67,10997.51,107446.74,2025-01-08
SAL000503,EMP00872,37227.72,3272.03,2727.76,37771.99,2025-01-30
SAL000504,EMP00634,109489.95,10350.47,8657.73,111182.69,2025-09-07
SAL000505,EMP00584,99335.23,2207.03,3781.91,97760.35,2026-01-17
SAL000506,EMP00151,147836.49,11085.1,12862.11,146059.48,2025-08-24
SAL000507,EMP00003,28048.89,6081.02,14756.97,19372.94,2026-03-27
SAL000508,EMP00304,137237.96,18386.08,10004.52,145619.52,2026-06-11
SAL000509,EMP01028,100180.26,15663.75,14595.04,101248.97,2024-09-26
SAL000510,EMP00136,46180.56,5456.9,4064.9,47572.56,2026-06-26
SAL000511,EMP01126,95289.1,18345.26,8403.65,105230.71,2025-08-20
SAL000512,EMP00400,79667.07,17494.6,4809.91,92351.76,2025-10-16
SAL000513,EMP00802,90747.2,3043.91,11230.14,82560.97,2025-09-17
SAL000514,EMP00190,49357.27,11313.56,14584.25,46086.58,2026-01-04
SAL000515,EMP00181,133375.84,5206.07,13351.91,125230,2025-08-30
SAL000516,EMP00103,36816.72,6431.83,2062.46,41186.09,2025-08-29
SAL000517,EMP01211,44775.46,13533.03,5163.7,53144.79,2026-01-01
SAL000518,EMP00922,50355.14,7877.72,7364.59,50868.27,2025-04-06
SAL000519,EMP00005,45844.19,16250.48,2056.75,60037.92,2025-04-02
SAL000520,EMP00239,122561.71,4314.95,8226.12,118650.54,2024-09-19
SAL000521,EMP00569,39220.08,5340.5,8065.35,36495.23,2026-07-06
SAL000522,EMP01099,26961,18310.88,4105.33,41166.55,2025-10-05
SAL000523,EMP01014,147291.98,9266.84,12051.81,144507.01,2026-03-05
SAL000524,EMP00881,79392.21,11157.33,6587.55,83961.99,2025-12-23
SAL000525,EMP00285,62352.83,14120.39,14436.96,62036.26,2026-01-20
SAL000526,EMP00026,38379.38,8743.75,6036.38,41086.75,2025-01-07
SAL000527,EMP00098,134588.78,11096.89,3493.61,142192.06,2026-06-19
SAL000528,EMP00969,122146.26,5320.06,7074.06,120392.26,2025-02-13
SAL000529,EMP01146,40952.54,11884.89,5536.28,47301.15,2026-05-19
SAL000530,EMP00551,54913.12,17567.36,12751.34,59729.14,2026-04-10
SAL000531,EMP00495,29672.45,5173.85,2072.49,32773.81,2026-07-05
SAL000532,EMP00085,65592.17,1668.2,1421.64,65838.73,2026-07-24
SAL000533,EMP00347,59377.58,10123,14594.87,54905.71,2025-12-17
SAL000534,EMP00141,107289.85,2036.2,14061.95,95264.1,2026-06-04
SAL000535,EMP00692,127324.09,4604.64,13649.71,118279.02,2025-01-13
SAL000536,EMP00712,96698.79,12075.98,3490.56,105284.21,2025-10-03
SAL000537,EMP00429,69637.05,6106.92,2444.83,73299.14,2026-03-13
SAL000538,EMP00327,88362.09,15717.47,7427.03,96652.53,2025-07-10
SAL000539,EMP00032,148886.43,2751.49,7357.27,144280.65,2025-03-02
SAL000540,EMP00634,140844.19,15732.23,9329.53,147246.89,2025-12-04
SAL000541,EMP00051,145686.76,2072.4,6978.77,140780.39,2025-08-21
SAL000542,EMP00264,77515.06,16840.82,1171.76,93184.12,2024-12-31
SAL000543,EMP00426,137312.1,5781.38,8809.14,134284.34,2025-03-18
SAL000544,EMP00450,72790.31,6597.19,12439.58,66947.92,2025-04-14
SAL000545,EMP00065,119614.74,9765.46,2973.35,126406.85,2026-07-15
SAL000546,EMP00127,92526.66,11414.71,3252.83,100688.54,2024-12-31
SAL000547,EMP00558,145911.35,1222.12,2794.39,144339.08,2025-02-18
SAL000548,EMP01166,32074.6,14531.3,12132.89,34473.01,2026-03-14
SAL000549,EMP00853,78450.76,13318.79,10754.74,81014.81,2025-03-01
SAL000550,EMP00991,67061.28,19654.64,1075.78,85640.14,2024-12-16
SAL000551,EMP00349,119899.99,15368.12,3555.94,131712.17,2026-03-14
SAL000552,EMP00320,116125.42,8604.77,5269.5,119460.69,2026-01-03
SAL000553,EMP00160,81997.8,7705.46,9537.59,80165.67,2026-03-09
SAL000554,EMP00409,142065.22,6084.19,5193.73,142955.68,2024-11-17
SAL000555,EMP00307,141750.52,18992.28,3995.88,156746.92,2025-05-18
SAL000556,EMP00771,122860.69,5235.01,9843.66,118252.04,2024-10-28
SAL000557,EMP00144,121610.26,12375.68,3918.73,130067.21,2025-09-06
SAL000558,EMP00482,92850.74,16088.84,5953.99,102985.59,2025-02-27
SAL000559,EMP00798,143599.19,10262.49,13518.27,140343.41,2025-09-20
SAL000560,EMP00052,39551.49,15405.11,13259.08,41697.52,2024-12-14
SAL000561,EMP00571,77258.06,5517.03,14773.44,68001.65,2024-10-20
SAL000562,EMP00990,21656.55,6797.17,1559.22,26894.5,2025-01-20
SAL000563,EMP01219,72959.96,10545.62,5270.47,78235.11,2026-07-13
SAL000564,EMP00723,102126.06,19889.14,5489.75,116525.45,2025-01-15
SAL000565,EMP00778,107813.29,11373.1,8332.82,110853.57,2025-01-23
SAL000566,EMP00414,138792.72,16444.48,8238.01,146999.19,2025-05-12
SAL000567,EMP00541,47852.87,16309.49,13477.1,50685.26,2024-10-06
SAL000568,EMP01083,137996.89,6639.21,1921.38,142714.72,2026-03-12
SAL000569,EMP00931,78201.25,10198.2,8924.81,79474.64,2024-12-04
SAL000570,EMP00329,71674.6,13711.52,8016.81,77369.31,2026-06-29
SAL000571,EMP00694,50924.35,1154.5,9630.32,42448.53,2025-05-28
SAL000572,EMP00221,108746.79,3010.84,9177.94,102579.69,2024-10-02
SAL000573,EMP00417,107951.48,17501.68,11272.39,114180.77,2025-01-17
SAL000574,EMP00432,101160.89,14236.37,8965.63,106431.63,2025-03-23
SAL000575,EMP01098,109947.76,16760.96,11677.91,115030.81,2025-01-09
SAL000576,EMP00275,40723.39,4478.62,8792.98,36409.03,2026-06-18
SAL000577,EMP00036,124453.67,2769.59,2844.94,124378.32,2026-01-28
SAL000578,EMP00638,102470.38,11613.27,12105.29,101978.36,2025-08-03
SAL000579,EMP00422,134744.87,11414.72,4438.9,141720.69,2025-08-19
SAL000580,EMP00666,111107.36,1573.74,11903.6,100777.5,2026-04-10
SAL000581,EMP01192,48037.47,6185.11,5431.43,48791.15,2025-10-03
SAL000582,EMP00435,130609.4,5102.1,3205.12,132506.38,2026-01-06
SAL000583,EMP00432,135196.02,16329.76,8084.66,143441.12,2025-01-09
SAL000584,EMP00781,56534.67,5423.34,11637.13,50320.88,2026-06-05
SAL000585,EMP01047,37204.32,5882.09,11465.8,31620.61,2025-02-19
SAL000586,EMP00965,145917.27,9129.71,13746.26,141300.72,2026-05-30
SAL000587,EMP00342,77022.54,17082.5,8524.96,85580.08,2026-05-27
SAL000588,EMP01054,76852.2,4627.08,12716.75,68762.53,2024-09-14
SAL000589,EMP00525,61038.53,9497.92,12841.06,57695.39,2025-05-06
SAL000590,EMP00166,129817.1,2337.17,2176.53,129977.74,2025-06-11
SAL000591,EMP01227,81482.53,8627.76,3942.09,86168.2,2024-10-12
SAL000592,EMP00401,142838.55,5925.66,10325.28,138438.93,2025-10-13
SAL000593,EMP00208,50816.6,14973.48,14658.24,51131.84,2025-09-30
SAL000594,EMP00852,38286.52,17573.91,1133.83,54726.6,2026-03-06
SAL000595,EMP00198,57902.54,9724.46,5894.39,61732.61,2024-11-21
SAL000596,EMP01133,77481.38,16851.42,1112.14,93220.66,2024-09-23
SAL000597,EMP00739,70409.05,7906.07,14731.64,63583.48,2025-04-15
SAL000598,EMP01171,88765.89,1816.57,6626.05,83956.41,2025-04-24
SAL000599,EMP01140,97859.62,1926.65,7214.21,92572.06,2025-07-21
SAL000600,EMP00093,42172.34,3846.25,13447.67,32570.92,2025-11-09
SAL000601,EMP00986,32833.19,15271.3,14381.48,33723.01,2026-05-06
SAL000602,EMP00437,112754.23,15121.78,13946.4,113929.61,2024-10-13
SAL000603,EMP00208,127609.48,5482.86,5228.56,127863.78,2025-01-11
SAL000604,EMP00616,62833.56,2616.68,5565.09,59885.15,2026-06-26
SAL000605,EMP01086,22081.24,2130.35,13688.38,10523.21,2026-04-12
SAL000606,EMP00570,42017.68,4288.66,14075.11,32231.23,2025-11-16
SAL000607,EMP00053,112329.79,7074.72,10605.74,108798.77,2026-07-26
SAL000608,EMP00352,144601.58,7712.53,14861.03,137453.08,2024-09-24
SAL000609,EMP01075,128237.64,17532.96,11827.21,133943.39,2025-08-30
SAL000610,EMP00867,80463.54,2202.94,8335.19,74331.29,2025-01-22
SAL000611,EMP00634,37104.15,6713.93,13124.61,30693.47,2024-12-25
SAL000612,EMP00222,23278.45,8473.57,1350.28,30401.74,2025-05-20
SAL000613,EMP00651,123187.55,12814.99,5032.97,130969.57,2026-04-06
SAL000614,EMP00771,120154.01,12063.36,8300.96,123916.41,2024-12-20
SAL000615,EMP01034,74603.19,10183.17,10995.24,73791.12,2025-06-08
SAL000616,EMP00651,39077.16,4040.32,3958.97,39158.51,2024-09-30
SAL000617,EMP01137,20904.14,4261.04,5373.28,19791.9,2025-06-26
SAL000618,EMP00117,45309,6742.86,9377.13,42674.73,2025-01-01
SAL000619,EMP00404,40134.8,1497.85,4897.98,36734.67,2026-03-12
SAL000620,EMP01068,50712.22,2407.1,8590.46,44528.86,2026-01-01
SAL000621,EMP00491,20474.96,17978.17,12942.54,25510.59,2025-02-04
SAL000622,EMP00940,110118.64,6880.24,13337.78,103661.1,2026-03-10
SAL000623,EMP00052,69501.65,8947.48,12502.48,65946.65,2026-05-10
SAL000624,EMP01165,36708.83,12411.7,3646.57,45473.96,2025-10-28
SAL000625,EMP00355,21327.35,12686.84,14906.13,19108.06,2026-07-06
SAL000626,EMP00972,75425.58,18081.69,1906.06,91601.21,2025-06-05
SAL000627,EMP00372,135855.31,19162.38,8475.5,146542.19,2025-11-08
SAL000628,EMP00018,97380.9,1233.65,10170.69,88443.86,2025-09-27
SAL000629,EMP00955,22732.53,11948.42,12114.55,22566.4,2025-08-23
SAL000630,EMP00578,137036.23,15140.04,10838.47,141337.8,2026-02-18
SAL000631,EMP00852,41198.13,6147.52,3702.18,43643.47,2025-01-24
SAL000632,EMP01151,136682.65,5843.29,12387.73,130138.21,2025-06-08
SAL000633,EMP00971,138418.75,13476.17,11472.8,140422.12,2024-12-31
SAL000634,EMP00218,123552.11,11853,2917.04,132488.07,2025-09-09
SAL000635,EMP01022,44301.36,13030.07,13003.1,44328.33,2025-01-21
SAL000636,EMP00645,86906.05,13693.62,10140.7,90458.97,2025-11-21
SAL000637,EMP00253,144161.19,9759.27,1937.88,151982.58,2026-05-23
SAL000638,EMP01044,68710.06,8700.7,5945.27,71465.49,2025-02-16
SAL000639,EMP01205,44328.51,3442.65,14464.33,33306.83,2024-09-16
SAL000640,EMP00147,21931.23,2947.27,6969.98,17908.52,2026-07-25
SAL000641,EMP00452,56918.62,12039.76,6094.7,62863.68,2024-11-03
SAL000642,EMP00314,49478.51,7800.11,12823.32,44455.3,2026-02-11
SAL000643,EMP00090,108154,8742.62,3895.68,113000.94,2026-06-09
SAL000644,EMP00761,25084.6,18550.99,5028.49,38607.1,2025-06-08
SAL000645,EMP00967,139721,13468.79,2151.24,151038.55,2025-12-17
SAL000646,EMP00417,148887.77,3092.78,5977.4,146003.15,2025-06-21
SAL000647,EMP01041,107945.1,14985.18,8169.56,114760.72,2025-04-15
SAL000648,EMP00116,93946.19,14462.52,3734.92,104673.79,2025-09-12
SAL000649,EMP00990,35025.24,19058.69,10050.3,44033.63,2025-08-23
SAL000650,EMP00037,136894.93,2037.77,10047.75,128884.95,2025-07-11
SAL000651,EMP00938,113626.28,18896,5514.29,127007.99,2025-07-28
SAL000652,EMP00913,86171.74,10559.1,5007.68,91723.16,2024-10-20
SAL000653,EMP00476,41213.95,19141.44,12661.37,47694.02,2026-08-10
SAL000654,EMP00165,105952.28,7528.9,7475.81,106005.37,2025-04-16
SAL000655,EMP01034,131239.83,1824.76,7012.7,126051.89,2025-10-30
SAL000656,EMP00846,143860.47,13101.83,3751.41,153210.89,2026-07-03
SAL000657,EMP00196,42623.21,18349.98,8932.75,52040.44,2024-09-18
SAL000658,EMP00131,83751.28,8366.53,4034.27,88083.54,2025-08-10
SAL000659,EMP00915,24365.92,11075.09,1445.36,33995.65,2025-01-30
SAL000660,EMP00006,68482.73,9580.19,8697.15,69365.77,2026-01-15
SAL000661,EMP00047,135916.21,16508.17,1958.62,150465.76,2026-05-15
SAL000662,EMP00590,52846.15,9971.15,2388.86,60428.44,2026-05-17
SAL000663,EMP00881,37725.42,6445.86,9038.8,35132.48,2025-05-22
SAL000664,EMP01004,130867.59,8235.78,6885.3,132218.07,2024-12-23
SAL000665,EMP00313,44978.69,19557.4,12820.05,51716.04,2025-11-25
SAL000666,EMP00736,78533.24,17798.19,1991.3,94340.13,2026-05-03
SAL000667,EMP00356,24129.44,12256.49,13051.4,23334.53,2026-06-19
SAL000668,EMP00283,95300.93,14003.15,2985.81,106318.27,2025-12-25
SAL000669,EMP00939,20306.7,8271.12,11623.26,16954.56,2024-10-03
SAL000670,EMP00138,41209.99,12418.44,5763.74,47864.69,2026-07-11
SAL000671,EMP01160,77853.78,19028.88,6790.02,90092.64,2026-03-14
SAL000672,EMP01071,25704.23,3554.57,6443.49,22815.31,2026-08-01
SAL000673,EMP00222,80402.79,18348.87,10390.4,88361.26,2025-02-01
SAL000674,EMP00443,48081,8016.91,3793.62,52304.29,2025-03-27
SAL000675,EMP00202,113209.65,4018.24,9389.07,107838.82,2024-12-01
SAL000676,EMP00517,54799.25,15948.18,14989.55,55757.88,2024-12-06
SAL000677,EMP01127,27249.32,1246.23,14288.39,14207.16,2025-11-09
SAL000678,EMP00676,149237.04,12061.85,10886.64,150412.25,2025-10-06
SAL000679,EMP00005,66603.14,4090.76,6765.48,63928.42,2025-02-25
SAL000680,EMP00548,21983.49,10044.81,8860.29,23168.01,2025-12-30
SAL000681,EMP00861,97755.69,12336.57,6570.57,103521.69,2025-05-05
SAL000682,EMP00673,60968.71,5277.94,1975.18,64271.47,2024-10-03
SAL000683,EMP00627,114305.88,12559.9,4103.75,122762.03,2025-10-07
SAL000684,EMP00551,45207.13,5696.74,1200.07,49703.8,2026-01-25
SAL000685,EMP00572,76778.62,12592.06,5086.14,84284.54,2025-05-07
SAL000686,EMP00157,44320.2,8888.38,4526.76,48681.82,2024-12-22
SAL000687,EMP00921,55958.7,17021.88,14799.05,58181.53,2026-05-20
SAL000688,EMP00316,86878.18,11829.34,8002.9,90704.62,2025-07-22
SAL000689,EMP01117,53699.4,12098.85,3044.32,62753.93,2025-12-01
SAL000690,EMP00691,91428.5,8994.38,11345.28,89077.6,2025-10-04
SAL000691,EMP00498,126482.92,6660.1,10464.59,122678.43,2026-03-16
